age;marital;job;housing;loan;campaign;contact
43;married;blue-collar;1;0;2;cellular
52;married;technician;1;0;2;telephone
38;married;blue-collar;1;0;3;cellular
26;single;student;1;0;2;cellular
31;single;blue-collar;1;0;2;telephone
36;married;blue-collar;1;0;7;cellular
49;married;blue-collar;1;0;2;cellular
47;married;admin.;1;1;4;cellular
31;married;blue-collar;1;0;2;telephone
59;married;blue-collar;0;0;2;cellular
59;divorced;retired;0;0;2;cellular
33;married;blue-collar;1;0;2;cellular
35;married;blue-collar;1;0;2;cellular
32;single;blue-collar;1;0;6;cellular
29;single;technician;1;1;3;cellular
38;married;services;1;0;4;cellular
43;married;blue-collar;1;0;2;cellular
29;single;management;1;0;2;cellular
29;single;technician;1;1;2;cellular
28;single;student;1;0;2;cellular
41;married;blue-collar;1;0;4;cellular
33;single;blue-collar;1;0;4;cellular
36;single;admin.;1;1;6;cellular
43;married;blue-collar;1;0;2;cellular
29;married;blue-collar;1;0;2;cellular
23;single;technician;1;1;2;cellular
51;married;blue-collar;1;0;2;cellular
24;single;blue-collar;1;0;2;cellular
50;divorced;admin.;1;1;2;cellular
51;married;blue-collar;1;0;8;cellular
44;married;blue-collar;1;1;5;cellular
46;married;admin.;1;0;2;telephone
40;married;blue-collar;1;0;2;cellular
30;married;blue-collar;1;0;3;cellular
40;married;management;1;0;3;cellular
37;single;services;0;0;3;cellular
36;married;management;1;0;3;cellular
34;married;blue-collar;1;0;1;cellular
30;married;blue-collar;0;1;1;telephone
33;married;blue-collar;1;0;1;cellular
33;single;technician;1;0;1;cellular
26;single;blue-collar;1;0;3;cellular
28;single;management;1;0;1;cellular
37;married;blue-collar;1;1;1;cellular
27;married;housemaid;1;0;2;cellular
27;single;technician;1;0;2;cellular
38;married;blue-collar;1;1;2;cellular
31;married;blue-collar;1;0;2;cellular
27;married;technician;1;0;2;cellular
40;married;technician;1;1;2;cellular
35;married;blue-collar;1;0;3;cellular
47;married;housemaid;1;0;3;cellular
55;married;management;1;0;4;cellular
36;married;management;1;0;2;cellular
35;married;admin.;1;0;4;cellular
29;married;admin.;1;0;2;cellular
43;married;blue-collar;0;0;5;cellular
31;married;management;1;0;2;cellular
47;married;entrepreneur;1;0;2;cellular
31;married;self-employed;1;0;3;cellular
30;married;blue-collar;1;0;2;cellular
43;married;blue-collar;1;1;2;cellular
38;divorced;blue-collar;1;0;2;cellular
53;divorced;services;1;0;3;cellular
41;single;technician;1;0;6;cellular
42;married;services;0;0;4;cellular
39;single;technician;1;0;2;cellular
34;married;blue-collar;1;0;2;cellular
27;single;admin.;1;0;2;cellular
35;single;admin.;1;0;3;cellular
47;married;entrepreneur;1;1;2;cellular
54;married;blue-collar;1;0;3;cellular
53;married;self-employed;1;0;4;telephone
34;married;blue-collar;1;0;2;cellular
35;married;blue-collar;1;0;2;cellular
26;married;blue-collar;1;0;2;cellular
30;single;admin.;1;0;3;cellular
53;married;retired;1;1;5;cellular
44;married;technician;1;0;2;telephone
56;married;blue-collar;1;0;2;cellular
35;married;technician;1;0;2;cellular
35;single;management;1;0;2;cellular
34;married;admin.;1;0;4;telephone
55;married;blue-collar;1;0;2;telephone
31;single;blue-collar;1;0;2;cellular
30;single;entrepreneur;1;0;2;cellular
50;divorced;services;1;0;3;cellular
46;divorced;management;1;0;4;cellular
26;single;admin.;1;0;2;cellular
48;married;blue-collar;1;0;10;cellular
43;married;blue-collar;1;1;2;cellular
36;married;technician;0;0;3;cellular
41;divorced;admin.;1;1;3;cellular
36;married;technician;1;0;3;telephone
41;single;blue-collar;0;0;3;cellular
29;single;technician;1;0;3;cellular
36;married;management;1;0;3;cellular
43;single;services;1;0;4;cellular
29;married;management;1;0;2;cellular
59;divorced;housemaid;1;0;3;telephone
39;divorced;services;1;0;4;cellular
51;married;self-employed;1;0;4;cellular
31;married;management;1;0;3;telephone
35;married;blue-collar;1;0;2;cellular
36;married;blue-collar;1;0;2;cellular
41;single;admin.;1;0;3;cellular
28;single;technician;1;0;2;cellular
35;married;blue-collar;1;0;4;telephone
47;married;blue-collar;1;1;2;cellular
33;married;self-employed;1;0;7;cellular
33;married;services;1;0;5;cellular
38;divorced;technician;0;0;2;cellular
41;divorced;blue-collar;1;0;2;cellular
40;married;blue-collar;1;0;6;cellular
55;divorced;admin.;1;0;4;cellular
33;married;blue-collar;1;1;3;telephone
33;married;services;1;0;4;cellular
47;married;admin.;1;0;4;cellular
41;married;blue-collar;1;0;5;cellular
47;single;blue-collar;1;0;3;cellular
41;single;unemployed;1;0;5;telephone
33;married;blue-collar;1;0;7;cellular
37;married;technician;1;1;2;cellular
37;married;blue-collar;0;0;4;cellular
38;single;self-employed;1;0;2;cellular
27;single;services;1;0;5;cellular
42;married;blue-collar;1;0;7;telephone
43;married;management;1;0;4;cellular
57;married;blue-collar;1;0;5;cellular
39;married;blue-collar;1;0;10;cellular
28;married;admin.;1;0;3;cellular
32;married;services;0;0;3;cellular
33;single;blue-collar;1;0;2;cellular
32;single;admin.;1;1;3;cellular
31;single;student;1;0;2;cellular
39;single;services;1;0;3;cellular
34;single;blue-collar;0;0;3;cellular
49;married;blue-collar;1;0;6;telephone
35;married;blue-collar;1;0;5;cellular
46;married;blue-collar;1;0;3;cellular
37;married;services;1;0;5;telephone
49;married;entrepreneur;1;0;7;cellular
31;married;services;1;0;4;cellular
43;married;blue-collar;1;0;2;cellular
48;married;blue-collar;1;0;6;cellular
33;single;technician;1;1;2;cellular
33;married;blue-collar;1;1;6;telephone
32;married;technician;1;1;11;cellular
48;married;blue-collar;0;0;3;cellular
39;single;blue-collar;1;0;7;telephone
42;married;services;1;0;5;telephone
30;single;services;1;0;4;cellular
37;married;services;1;0;4;cellular
32;single;blue-collar;1;0;2;cellular
38;married;self-employed;1;0;2;cellular
42;married;blue-collar;1;0;3;telephone
29;married;blue-collar;1;1;3;cellular
52;married;management;0;0;4;cellular
32;married;student;1;0;2;cellular
59;married;retired;1;0;4;cellular
36;single;services;1;0;3;cellular
30;married;entrepreneur;1;0;4;cellular
35;married;blue-collar;1;0;3;cellular
33;married;blue-collar;1;0;2;cellular
26;single;admin.;1;0;2;cellular
30;divorced;technician;1;0;3;cellular
29;single;blue-collar;1;0;4;cellular
48;divorced;technician;1;1;2;cellular
33;single;technician;1;0;3;cellular
36;single;technician;1;0;3;cellular
40;married;technician;1;0;4;cellular
40;married;self-employed;1;0;6;cellular
30;married;services;1;0;5;cellular
34;single;services;1;0;2;cellular
39;married;blue-collar;1;0;6;telephone
28;married;entrepreneur;1;0;6;cellular
31;single;services;1;0;5;cellular
40;single;admin.;1;0;3;cellular
41;married;self-employed;1;0;4;cellular
38;married;blue-collar;1;0;2;cellular
48;divorced;retired;1;0;5;cellular
33;single;technician;1;1;4;telephone
47;married;admin.;0;0;4;cellular
50;married;blue-collar;1;0;6;telephone
28;single;student;0;0;3;cellular
39;single;services;1;0;3;cellular
42;married;services;1;1;4;cellular
37;married;blue-collar;1;0;2;cellular
30;single;technician;1;1;5;cellular
27;single;services;1;1;4;cellular
31;single;technician;1;1;5;cellular
27;single;admin.;1;0;8;telephone
57;married;services;1;0;7;telephone
39;married;blue-collar;0;0;8;cellular
47;married;admin.;1;0;4;cellular
30;single;management;1;0;1;cellular
42;married;blue-collar;1;0;4;cellular
38;married;management;0;0;3;cellular
51;married;services;1;0;1;cellular
29;married;services;1;0;1;cellular
30;single;technician;1;0;5;cellular
46;married;blue-collar;1;0;1;telephone
48;married;blue-collar;1;1;9;cellular
31;single;management;1;0;1;cellular
35;single;management;1;0;3;cellular
43;married;blue-collar;0;1;1;cellular
27;married;blue-collar;1;0;6;cellular
32;married;services;0;1;1;cellular
23;single;admin.;1;0;1;cellular
43;married;management;1;0;1;cellular
45;single;blue-collar;1;0;1;cellular
28;married;blue-collar;1;0;1;cellular
60;divorced;retired;1;0;2;cellular
35;married;blue-collar;1;0;1;cellular
36;single;self-employed;1;0;1;cellular
31;single;entrepreneur;1;0;1;cellular
28;married;technician;1;0;1;cellular
34;married;admin.;1;0;2;cellular
30;single;services;1;0;1;cellular
28;married;services;1;0;1;cellular
40;single;technician;1;0;1;cellular
24;married;admin.;1;0;1;cellular
44;single;blue-collar;1;0;1;cellular
25;married;admin.;1;0;1;cellular
34;divorced;blue-collar;1;0;1;cellular
21;married;blue-collar;1;1;1;cellular
29;married;blue-collar;1;1;1;cellular
52;divorced;blue-collar;1;0;4;cellular
34;divorced;technician;1;0;1;cellular
47;divorced;blue-collar;1;0;1;cellular
33;single;blue-collar;1;0;4;cellular
41;divorced;blue-collar;1;0;1;cellular
51;married;management;1;0;1;cellular
42;married;services;1;0;3;cellular
34;married;blue-collar;1;0;1;cellular
28;single;services;1;1;1;cellular
56;single;services;1;0;1;cellular
39;married;blue-collar;1;0;1;cellular
28;single;technician;1;0;1;cellular
27;married;blue-collar;1;0;1;cellular
30;single;services;1;0;1;cellular
23;single;blue-collar;1;0;1;cellular
33;single;management;1;0;8;cellular
33;single;technician;1;0;2;cellular
57;married;management;1;0;2;cellular
38;married;services;1;0;1;cellular
37;married;blue-collar;1;0;1;cellular
52;married;blue-collar;1;1;4;telephone
51;divorced;blue-collar;0;0;3;cellular
25;single;blue-collar;1;0;1;cellular
26;married;services;1;0;1;cellular
34;married;technician;1;0;1;cellular
35;single;blue-collar;0;0;1;cellular
49;divorced;services;1;0;1;telephone
32;married;management;1;0;1;cellular
32;married;services;1;1;1;cellular
31;married;admin.;1;0;1;cellular
39;married;blue-collar;1;0;1;cellular
29;married;blue-collar;1;0;1;cellular
28;married;blue-collar;1;0;1;cellular
48;married;management;1;0;6;cellular
34;married;blue-collar;1;0;1;cellular
30;single;services;1;0;1;cellular
40;married;technician;1;1;8;cellular
38;divorced;housemaid;0;0;4;cellular
60;divorced;admin.;1;0;1;cellular
32;single;management;1;0;1;cellular
42;single;blue-collar;1;0;4;telephone
57;divorced;admin.;1;0;1;cellular
34;single;management;1;0;1;cellular
30;married;blue-collar;1;0;1;cellular
31;single;management;1;0;1;cellular
35;divorced;blue-collar;1;0;1;cellular
33;married;entrepreneur;1;0;2;cellular
30;single;admin.;1;0;1;cellular
30;single;admin.;0;0;1;cellular
37;divorced;blue-collar;1;0;1;cellular
44;married;services;1;1;1;cellular
24;married;admin.;1;0;1;cellular
31;married;self-employed;1;0;1;cellular
34;single;management;1;0;1;cellular
33;divorced;services;1;0;1;cellular
32;single;management;0;0;4;cellular
28;married;blue-collar;1;0;1;cellular
37;married;blue-collar;1;0;6;cellular
45;married;admin.;1;1;4;cellular
27;single;management;1;0;1;cellular
32;single;technician;1;0;1;cellular
30;married;blue-collar;1;0;4;cellular
28;single;technician;1;0;1;cellular
50;married;blue-collar;1;0;1;cellular
44;married;blue-collar;1;0;1;cellular
35;married;self-employed;1;0;1;cellular
46;married;self-employed;1;1;1;cellular
24;single;blue-collar;1;0;1;cellular
31;married;blue-collar;1;0;1;cellular
38;single;admin.;1;0;2;cellular
32;divorced;blue-collar;1;0;2;cellular
34;divorced;housemaid;1;0;1;cellular
35;married;blue-collar;1;0;2;cellular
33;married;self-employed;1;1;5;cellular
32;married;services;1;0;1;cellular
35;married;unemployed;1;0;1;cellular
40;divorced;blue-collar;1;0;1;cellular
27;married;blue-collar;1;0;1;cellular
43;married;services;1;0;1;cellular
36;single;technician;1;0;1;cellular
22;single;blue-collar;1;0;1;cellular
41;married;blue-collar;1;0;7;cellular
29;single;management;1;0;6;cellular
28;married;blue-collar;1;0;1;cellular
34;married;technician;0;0;1;cellular
59;married;management;1;0;1;cellular
26;single;blue-collar;1;1;1;cellular
39;divorced;blue-collar;1;1;4;cellular
31;single;blue-collar;1;0;1;cellular
31;single;technician;1;0;4;cellular
47;married;services;1;0;1;cellular
28;single;admin.;1;0;1;cellular
28;single;student;1;0;1;cellular
30;single;admin.;1;0;1;cellular
31;married;technician;1;0;1;cellular
39;married;blue-collar;1;0;1;cellular
33;single;blue-collar;1;0;1;cellular
32;divorced;self-employed;1;0;1;cellular
39;single;blue-collar;1;0;3;telephone
30;single;services;1;0;1;cellular
38;married;blue-collar;1;0;5;cellular
30;single;technician;1;0;1;cellular
45;married;self-employed;1;1;1;cellular
27;single;technician;1;0;1;cellular
51;divorced;housemaid;1;0;1;cellular
35;divorced;admin.;0;0;1;cellular
42;divorced;admin.;1;0;1;cellular
57;married;admin.;1;0;7;telephone
32;single;blue-collar;1;0;1;cellular
28;single;blue-collar;0;0;4;cellular
32;single;technician;1;0;7;cellular
27;married;management;1;0;1;cellular
43;married;services;1;1;1;cellular
26;single;unemployed;1;0;3;cellular
35;married;housemaid;1;0;5;cellular
32;single;admin.;1;0;1;cellular
40;married;blue-collar;1;0;1;cellular
37;single;blue-collar;1;0;1;cellular
31;single;technician;1;0;1;cellular
26;single;technician;1;0;1;cellular
30;single;blue-collar;1;0;1;cellular
59;divorced;blue-collar;0;0;1;cellular
23;single;services;1;1;1;cellular
55;married;technician;1;0;1;cellular
27;married;technician;1;1;1;cellular
33;married;blue-collar;1;1;2;cellular
28;single;admin.;1;0;1;cellular
26;single;student;1;0;1;cellular
32;single;blue-collar;1;0;1;cellular
32;married;services;1;0;1;cellular
35;single;technician;1;1;1;cellular
31;married;blue-collar;1;1;1;cellular
28;single;management;1;0;1;cellular
48;divorced;blue-collar;1;0;5;cellular
31;divorced;admin.;0;0;1;cellular
31;single;blue-collar;1;0;5;cellular
53;single;blue-collar;1;0;1;cellular
29;married;blue-collar;1;0;2;cellular
34;married;blue-collar;1;0;1;cellular
24;single;technician;1;1;1;cellular
37;married;blue-collar;1;1;1;cellular
34;married;blue-collar;1;0;1;cellular
30;single;technician;1;0;1;cellular
31;married;admin.;1;0;1;cellular
43;married;blue-collar;1;0;5;cellular
32;single;services;0;0;1;cellular
23;single;services;1;0;2;cellular
29;single;management;1;0;1;cellular
49;married;admin.;1;0;3;cellular
58;married;technician;1;0;1;cellular
29;single;admin.;1;1;1;cellular
38;single;blue-collar;1;0;1;cellular
26;single;services;1;0;1;cellular
42;married;services;1;0;1;cellular
23;single;blue-collar;1;0;1;cellular
24;single;blue-collar;1;0;2;cellular
45;married;entrepreneur;1;1;2;cellular
33;married;services;1;0;1;cellular
38;married;blue-collar;1;0;5;cellular
26;single;technician;1;0;1;cellular
39;married;entrepreneur;1;0;3;telephone
36;divorced;blue-collar;1;0;7;cellular
42;married;entrepreneur;1;0;1;cellular
24;single;student;0;0;1;cellular
35;single;technician;1;0;1;cellular
56;married;technician;1;0;1;cellular
38;single;technician;1;1;1;cellular
30;married;blue-collar;1;0;1;cellular
30;married;technician;1;1;1;cellular
46;married;blue-collar;1;1;2;cellular
27;single;services;1;0;1;cellular
32;single;services;1;0;2;telephone
29;single;blue-collar;1;0;1;cellular
39;married;management;1;0;1;cellular
31;married;blue-collar;1;0;1;cellular
31;single;blue-collar;1;0;1;cellular
39;married;services;1;0;1;cellular
23;married;blue-collar;1;0;1;cellular
29;single;technician;1;0;1;cellular
33;single;services;1;0;2;cellular
28;married;blue-collar;1;0;1;cellular
28;single;blue-collar;1;1;1;cellular
25;single;student;1;0;1;cellular
44;divorced;admin.;1;0;1;cellular
24;single;blue-collar;1;0;1;cellular
30;single;services;1;1;1;cellular
28;single;blue-collar;1;0;2;cellular
35;single;admin.;1;0;1;cellular
32;married;entrepreneur;1;0;1;cellular
32;single;technician;1;0;1;cellular
36;married;services;1;1;2;cellular
34;single;blue-collar;1;0;1;cellular
31;single;admin.;0;0;1;cellular
25;single;blue-collar;1;0;1;cellular
33;married;blue-collar;1;0;5;cellular
46;married;blue-collar;1;0;1;cellular
28;single;services;1;0;1;cellular
43;married;blue-collar;1;0;2;cellular
30;single;technician;1;0;3;cellular
35;divorced;unemployed;1;0;1;cellular
24;single;self-employed;1;0;2;cellular
45;married;blue-collar;1;0;1;telephone
33;single;services;1;0;1;cellular
58;married;blue-collar;1;0;2;cellular
37;married;blue-collar;1;1;1;cellular
31;divorced;admin.;1;0;2;cellular
34;married;blue-collar;1;0;5;cellular
29;married;blue-collar;1;0;2;cellular
22;single;student;1;0;1;cellular
60;married;blue-collar;1;0;11;cellular
60;single;management;0;0;5;cellular
30;married;entrepreneur;1;0;5;cellular
35;single;management;1;0;6;cellular
38;single;technician;1;0;2;cellular
58;married;housemaid;1;0;5;telephone
50;married;retired;1;1;6;cellular
32;married;blue-collar;1;0;9;cellular
32;married;services;1;0;2;telephone
41;married;management;1;0;5;cellular
43;married;blue-collar;1;0;6;cellular
24;single;admin.;1;1;1;cellular
28;single;student;1;0;2;cellular
29;married;services;1;0;2;cellular
31;single;blue-collar;1;0;1;cellular
55;married;blue-collar;1;1;1;cellular
47;married;self-employed;1;0;1;cellular
35;married;services;1;0;1;cellular
25;married;technician;1;0;1;cellular
38;married;admin.;1;0;5;cellular
32;married;blue-collar;1;0;2;cellular
34;married;blue-collar;1;0;1;cellular
39;married;blue-collar;1;0;1;cellular
33;married;services;1;0;1;cellular
29;single;admin.;1;0;1;cellular
30;married;services;1;0;1;cellular
39;married;entrepreneur;1;0;4;cellular
44;married;blue-collar;1;0;2;cellular
53;divorced;management;1;0;1;cellular
27;married;services;1;0;1;cellular
39;married;entrepreneur;1;0;1;cellular
31;married;student;1;0;1;cellular
33;married;management;1;0;1;cellular
32;single;management;1;1;3;cellular
29;single;blue-collar;1;0;1;cellular
49;married;self-employed;1;0;2;telephone
32;single;admin.;1;0;1;cellular
42;married;blue-collar;1;0;1;cellular
55;married;services;1;0;7;cellular
49;divorced;admin.;1;0;1;cellular
26;single;technician;1;0;2;cellular
30;single;management;1;0;1;cellular
29;married;blue-collar;1;1;1;cellular
54;married;unemployed;1;0;5;cellular
29;single;student;1;0;5;cellular
34;single;admin.;1;0;5;cellular
25;single;blue-collar;1;0;1;cellular
26;single;services;1;0;2;cellular
31;single;blue-collar;1;1;1;cellular
51;divorced;management;1;0;1;cellular
34;married;management;1;0;1;cellular
34;single;technician;1;1;1;cellular
27;single;services;1;0;1;cellular
28;single;student;1;0;2;cellular
32;married;blue-collar;1;0;1;cellular
23;married;services;1;0;2;cellular
42;divorced;blue-collar;0;0;1;cellular
26;single;student;1;0;8;cellular
39;married;admin.;0;0;2;cellular
29;single;technician;1;0;1;cellular
52;married;blue-collar;1;0;2;cellular
36;married;admin.;0;0;2;cellular
28;single;services;1;0;3;cellular
37;single;services;1;0;1;cellular
29;married;blue-collar;1;0;3;cellular
41;married;self-employed;1;0;6;cellular
29;single;management;1;0;3;cellular
32;married;blue-collar;0;0;1;cellular
39;married;entrepreneur;1;0;2;cellular
37;married;blue-collar;1;0;3;cellular
30;married;technician;1;0;2;cellular
39;single;technician;1;0;2;cellular
27;single;blue-collar;1;1;4;cellular
41;single;admin.;1;0;2;cellular
32;married;services;1;0;6;cellular
58;married;blue-collar;1;1;3;cellular
41;divorced;admin.;1;0;2;cellular
40;married;admin.;1;0;2;cellular
28;married;blue-collar;1;0;1;cellular
21;single;student;1;0;1;telephone
31;married;admin.;1;1;1;cellular
30;single;services;1;1;1;cellular
34;single;services;1;1;1;cellular
60;divorced;retired;1;0;1;cellular
27;single;admin.;1;0;1;cellular
23;single;admin.;1;0;1;cellular
22;single;admin.;1;0;3;cellular
28;single;admin.;1;0;1;cellular
25;single;admin.;1;0;1;cellular
52;married;blue-collar;1;0;7;cellular
32;married;services;0;0;1;cellular
33;divorced;services;1;0;1;cellular
41;married;blue-collar;1;0;2;cellular
28;married;blue-collar;1;0;4;cellular
23;single;student;1;0;2;cellular
50;single;admin.;1;0;4;cellular
60;divorced;retired;1;0;4;cellular
26;single;student;1;0;1;cellular
32;married;management;1;1;3;cellular
39;married;blue-collar;1;0;1;cellular
40;married;management;1;0;11;telephone
48;single;blue-collar;1;0;5;cellular
40;single;admin.;0;0;1;cellular
33;married;blue-collar;1;0;4;cellular
46;married;management;1;1;4;cellular
30;single;management;1;0;2;cellular
41;married;services;1;0;2;cellular
38;married;entrepreneur;1;0;7;cellular
34;divorced;blue-collar;1;0;2;cellular
33;married;blue-collar;0;0;3;cellular
39;married;blue-collar;1;0;3;cellular
25;single;admin.;1;0;1;cellular
23;single;blue-collar;1;0;1;cellular
21;single;admin.;1;0;1;cellular
22;single;student;1;0;1;cellular
28;single;technician;1;1;3;cellular
42;married;services;1;0;2;cellular
44;married;blue-collar;1;0;1;cellular
33;married;management;1;0;2;cellular
41;married;blue-collar;1;0;3;cellular
52;married;technician;1;0;2;cellular
47;married;blue-collar;1;0;1;cellular
27;single;blue-collar;1;0;1;cellular
33;single;blue-collar;1;0;2;cellular
41;divorced;blue-collar;1;0;2;cellular
48;married;blue-collar;1;0;1;cellular
37;single;entrepreneur;1;0;1;cellular
35;single;technician;1;0;1;cellular
39;divorced;admin.;1;0;5;cellular
46;married;management;1;1;2;cellular
52;divorced;technician;1;0;1;cellular
40;married;admin.;1;0;1;cellular
26;single;blue-collar;1;0;2;cellular
25;single;technician;1;0;2;cellular
33;married;blue-collar;1;0;4;cellular
24;single;blue-collar;1;0;1;cellular
27;single;blue-collar;1;0;1;cellular
30;single;management;1;0;2;cellular
29;single;technician;1;0;1;cellular
48;married;services;1;1;2;cellular
25;single;student;1;0;1;cellular
31;single;admin.;1;0;1;cellular
42;married;entrepreneur;1;0;4;telephone
26;single;entrepreneur;1;0;1;cellular
51;married;technician;1;0;1;cellular
26;single;services;1;0;3;cellular
58;married;blue-collar;1;0;4;cellular
30;married;blue-collar;0;0;2;cellular
36;single;blue-collar;1;0;5;cellular
49;married;blue-collar;1;1;2;cellular
37;single;admin.;1;0;3;cellular
38;divorced;blue-collar;1;0;4;cellular
39;single;technician;1;0;2;cellular
31;married;management;1;1;2;cellular
40;married;services;1;0;4;cellular
46;married;services;1;0;3;cellular
31;single;management;1;0;3;cellular
29;married;blue-collar;1;0;2;cellular
57;married;management;1;0;2;cellular
33;single;technician;1;0;2;cellular
56;divorced;retired;1;0;4;cellular
42;divorced;admin.;1;0;3;cellular
31;single;management;1;1;11;cellular
30;single;technician;1;0;2;cellular
35;divorced;admin.;1;0;2;cellular
34;divorced;blue-collar;1;0;2;cellular
34;divorced;blue-collar;1;0;5;cellular
34;single;management;1;0;2;cellular
51;married;blue-collar;1;0;2;cellular
49;married;blue-collar;1;0;6;cellular
45;married;unemployed;1;0;3;cellular
59;married;self-employed;1;0;2;cellular
52;divorced;blue-collar;1;0;2;cellular
32;divorced;services;1;0;2;cellular
29;single;student;1;0;2;cellular
40;married;blue-collar;1;0;4;cellular
31;married;technician;0;0;2;cellular
33;divorced;technician;1;0;3;cellular
28;single;management;1;0;3;cellular
32;married;management;1;0;5;cellular
26;single;services;1;0;2;cellular
49;married;self-employed;1;0;6;cellular
29;married;blue-collar;1;0;5;cellular
27;single;self-employed;1;0;2;cellular
38;married;technician;1;0;2;cellular
43;married;blue-collar;1;0;3;cellular
28;married;blue-collar;1;1;9;telephone
28;single;technician;1;1;2;cellular
36;married;technician;1;0;2;cellular
57;married;technician;1;0;7;telephone
36;single;admin.;1;0;4;cellular
30;married;admin.;1;0;2;cellular
27;single;management;1;0;3;cellular
38;single;services;1;0;3;cellular
30;single;management;1;1;2;cellular
36;married;blue-collar;1;0;5;cellular
30;single;technician;1;0;2;cellular
55;married;services;1;0;9;cellular
33;married;management;1;0;3;cellular
40;single;services;1;0;3;cellular
24;divorced;blue-collar;1;0;3;cellular
44;divorced;services;1;0;5;cellular
33;married;admin.;1;0;9;cellular
38;single;self-employed;1;0;4;cellular
26;single;services;1;0;8;cellular
33;married;technician;0;0;3;cellular
44;divorced;blue-collar;1;1;3;cellular
32;divorced;blue-collar;1;0;8;cellular
26;single;admin.;1;0;5;cellular
40;married;management;1;0;2;cellular
34;single;management;1;1;3;cellular
25;single;blue-collar;1;0;1;cellular
27;married;blue-collar;0;0;2;cellular
45;married;services;1;1;2;cellular
37;married;admin.;1;1;15;cellular
44;single;services;1;0;2;cellular
41;single;admin.;1;0;2;cellular
34;married;technician;1;0;2;cellular
33;married;management;1;0;2;cellular
25;married;services;1;1;2;cellular
30;married;technician;1;0;2;cellular
39;single;technician;0;0;10;cellular
31;single;technician;1;0;5;cellular
34;married;technician;1;0;7;cellular
54;divorced;admin.;1;0;5;cellular
38;married;management;1;0;8;cellular
34;married;unemployed;1;0;3;cellular
56;single;technician;1;0;8;cellular
40;married;blue-collar;1;0;2;cellular
39;single;services;1;0;3;cellular
28;single;services;1;1;3;cellular
28;single;blue-collar;1;0;4;cellular
58;married;blue-collar;0;0;8;cellular
35;married;entrepreneur;1;0;3;cellular
36;single;student;1;0;9;telephone
40;divorced;blue-collar;1;0;2;cellular
30;married;blue-collar;1;0;5;cellular
43;divorced;services;1;0;3;telephone
40;married;admin.;1;0;8;cellular
60;married;blue-collar;1;1;4;cellular
41;single;blue-collar;1;0;3;cellular
39;married;services;1;0;6;cellular
31;divorced;housemaid;1;0;3;cellular
32;married;blue-collar;1;0;2;cellular
48;married;blue-collar;1;0;4;telephone
48;married;blue-collar;1;0;5;telephone
36;married;blue-collar;1;0;2;cellular
30;divorced;admin.;0;0;2;cellular
31;married;blue-collar;1;0;8;telephone
27;married;management;1;0;3;cellular
43;single;technician;1;1;5;cellular
28;single;blue-collar;1;0;3;cellular
49;married;blue-collar;1;0;2;cellular
34;divorced;admin.;1;0;3;cellular
30;single;management;1;0;2;cellular
32;single;blue-collar;1;0;2;cellular
29;single;admin.;1;0;4;cellular
38;married;admin.;1;0;2;cellular
44;single;management;1;1;10;cellular
38;married;management;0;0;3;cellular
47;married;blue-collar;1;0;3;telephone
36;married;services;1;0;6;cellular
36;single;services;1;0;4;cellular
27;single;blue-collar;1;0;2;cellular
24;single;admin.;1;0;3;cellular
35;divorced;blue-collar;1;0;3;cellular
36;single;admin.;1;0;4;cellular
45;married;admin.;1;0;5;cellular
45;single;blue-collar;1;0;5;cellular
32;married;admin.;0;0;3;cellular
29;married;entrepreneur;1;0;3;cellular
40;married;blue-collar;1;0;4;cellular
27;married;technician;1;0;2;cellular
31;married;technician;0;0;4;cellular
45;single;self-employed;1;0;6;cellular
31;single;admin.;1;0;2;cellular
33;married;management;1;0;2;cellular
25;single;retired;0;1;2;cellular
32;single;management;1;0;3;cellular
41;married;management;1;0;4;cellular
37;married;blue-collar;1;0;5;cellular
29;single;blue-collar;1;0;2;cellular
57;married;retired;1;0;3;cellular
54;married;management;1;1;5;telephone
34;single;management;1;0;2;cellular
29;single;blue-collar;0;0;2;cellular
45;married;admin.;1;1;2;cellular
33;single;admin.;1;0;2;cellular
39;single;management;1;0;10;telephone
32;single;blue-collar;1;0;4;cellular
30;married;admin.;0;0;3;cellular
35;married;self-employed;1;0;2;cellular
57;married;admin.;1;1;3;cellular
40;married;blue-collar;1;0;3;cellular
26;single;student;1;0;11;cellular
34;single;admin.;0;0;8;cellular
45;married;blue-collar;1;0;3;telephone
44;single;blue-collar;1;1;3;cellular
40;single;management;1;0;8;cellular
34;married;blue-collar;1;0;3;cellular
34;married;admin.;1;0;4;cellular
32;married;blue-collar;1;0;2;cellular
37;married;blue-collar;1;0;3;cellular
46;married;services;1;0;2;cellular
30;married;self-employed;1;1;3;cellular
36;married;admin.;1;0;3;cellular
41;married;blue-collar;1;0;3;cellular
41;divorced;services;1;1;3;cellular
45;single;services;1;0;5;cellular
55;divorced;technician;1;0;8;cellular
37;divorced;blue-collar;1;0;4;cellular
34;single;management;1;1;3;cellular
25;single;entrepreneur;1;1;2;cellular
29;married;admin.;1;0;3;cellular
38;married;management;0;0;3;cellular
33;single;services;1;0;2;cellular
40;divorced;admin.;1;0;2;cellular
43;married;blue-collar;1;0;7;telephone
39;married;admin.;1;0;6;telephone
23;married;blue-collar;1;0;3;cellular
27;married;admin.;1;0;2;cellular
55;married;blue-collar;1;0;6;cellular
29;single;technician;1;0;3;cellular
40;single;admin.;1;0;2;cellular
